CodigoEstacion,15015020,15065040,23215060,25025002,25025090,25025250,25025300,25025330,28015030,28015070,28025020,28025040,28025070,28025080,28025090,28025502,28035010,28035020,28035040,28035070,28045020,28045040,29065010,29065020,29065030
15015020,1.0,0.2509519085166801,0.3004642609493809,0.3376978787450378,0.30622958584444826,0.29954886528082586,0.39191605427604226,0.25698846261857633,0.48491826274527466,0.43294165568314613,0.4873875052752284,0.29033894916045844,0.4528505680859155,0.1504578274117868,0.5588156829218819,0.4006670694483194,0.337540169398268,0.28139354024757296,0.08080376074313386,0.08221574421401741,0.5560109926804512,0.33094779622271747,0.3310361071577846,0.3179031731475238,0.5197325190145744
15065040,0.2509519085166801,1.0,0.1328916238834168,0.33334997610801553,0.07477126082686594,0.0402257346167344,0.2721202345820969,0.11867065399498768,0.09272596131471045,0.3620731607383793,0.34559391183754523,0.21851498792236798,0.31207667615556317,0.14862682260938842,0.3054299974214721,0.46727921252497884,0.2740107415845441,0.39816268089853724,0.24546059788900118,,0.20287162704852588,0.3368765408497903,0.09876833232995463,0.23396125961171046,0.17344124554463827
23215060,0.3004642609493809,0.1328916238834168,1.0,0.5312851438728969,0.26247914419651225,0.26127187835367927,0.32808744403073387,0.15550816281882307,0.3091388000626874,0.3820208058321566,0.29564737792917034,0.3075592519791531,0.35965437176231857,0.15154348226163955,0.3483001741428648,0.3335970960252994,0.2821112667692619,0.2505783430588053,0.29951653290178903,,0.22598696342154964,0.20418253223125563,0.26902587725320115,-0.04673977333381177,0.30520383401125484
25025002,0.3376978787450378,0.33334997610801553,0.5312851438728969,1.0,0.38781928273270216,0.29670914623445055,0.4585546887359733,0.40784152957549896,0.5932505199143457,0.40577186679966853,0.4347214569206601,0.39537652535366213,0.4080845848678022,0.1576424703014616,0.5237146368038029,0.4192121977766102,0.33030226287615544,0.3932070976026915,0.2745432125684165,0.4623850149890669,0.6484523898028851,0.30009080923751946,0.3795435436528014,0.31591606413871093,0.29756366490818126
25025090,0.30622958584444826,0.07477126082686594,0.26247914419651225,0.38781928273270216,1.0,0.43706922481464183,0.4554878592225279,0.4222593197851338,0.4602190028661068,0.23279680467391775,0.29663116991096405,0.10367914028648949,0.4101161415438784,0.27772335973371587,0.286367400104031,0.35738199203598014,0.2441967568416161,0.30161844060606485,0.37164831001288295,0.6094627134056696,0.5746026864017768,0.26567799985118806,-0.13598718037672142,0.31248497083419174,0.24649409002383757
25025250,0.29954886528082586,0.0402257346167344,0.26127187835367927,0.29670914623445055,0.43706922481464183,1.0,0.45503276343970955,0.3876339224605292,0.28343465869882495,0.24407022196558037,0.35324437736675157,-0.05263685293381787,0.30334859269094927,0.15441679158089322,0.30324254237372866,0.3091143096562295,0.139358111769459,0.33189820121252356,0.3198241624660253,,0.202592991661771,0.14542346176309157,0.3487591504368683,0.23111792636855163,0.16405153504172332
25025300,0.39191605427604226,0.2721202345820969,0.32808744403073387,0.4585546887359733,0.4554878592225279,0.45503276343970955,1.0,0.34254065235677417,0.24789762498258514,0.2403493244176655,0.38117526760943277,0.1794767100027169,0.5174654885970562,0.3580272710434504,0.41677540666137775,0.40336265495861995,0.28636442759913056,0.46239489936946526,0.3884088818096215,0.47522354527570937,0.06304095597935129,0.2516799597195554,0.29949172751464015,0.424152285245998,0.19773723570977567
25025330,0.25698846261857633,0.11867065399498768,0.15550816281882307,0.40784152957549896,0.4222593197851338,0.3876339224605292,0.34254065235677417,1.0,0.31946863339873743,0.3153374289519832,0.348454746370005,0.28791844192927435,0.31932279455384316,0.1769377364033302,0.431398190285825,0.3114271447834928,0.17506614333290096,0.23967147030035976,0.28934743878140906,0.3626040147774686,,0.13156403817628706,,0.3733800382698032,0.2519077955140435
28015030,0.48491826274527466,0.09272596131471045,0.3091388000626874,0.5932505199143457,0.4602190028661068,0.28343465869882495,0.24789762498258514,0.31946863339873743,1.0,0.4560849847406416,0.5073261714195828,0.15095557726282433,0.4111623497056074,0.2365568461237466,0.47183887876692343,0.6717733118412967,0.2941618941432276,0.4651617108741158,0.1707141193555644,,0.3099288284462132,0.3146220989321286,0.2403448972839299,-0.010270884259826992,0.3992786649628766
